"Points:0","Points:1","Points:2"
-0.13773,-0.061141,-0.022467
-0.12793,-0.0061094,-0.041887
-0.12458,-0.0020345,-0.031541
-0.12602,-0.0026519,-0.036295
-0.12601,-0.020248,-0.028434
-0.13529,-0.039596,-0.043268
-0.128,-0.030013,-0.028745
-0.136,-0.0037006,-0.06095
-0.13418,-0.018548,-0.050568
-0.12847,-0.0098664,-0.042492
-0.12569,-0.0013783,-0.034522
-0.1355,-0.0086673,-0.064922
-0.13274,-0.024399,-0.040639
-0.1284,-0.022774,-0.035999
-0.13605,-0.04365,-0.041441
-0.12843,-0.032605,-0.025353
-0.12384,-0.00090015,-0.025461
-0.1532,-0.038855,-0.061302
-0.12726,-0.049296,-0.014063
-0.16153,-0.023299,-0.070862
-0.13514,-0.042846,-0.0353
